"game_id","nickname","score","rating"
15762,"STEEBot",387,2163
15765,"Zynx",301,1884
15765,"BetterBot",490,1893
15766,"Rexington",400,2052
15766,"STEEBot",402,2072
15767,"jasonkb",446,1757
15767,"HastyBot",379,2119
15768,"BetterBot",295,1654
15768,"Bingobabe",340,1534
15770,"MSHS-21KADMUSLEE",438,1789
15770,"STEEBot",473,2191
15771,"Tazz",348,1725
15771,"STEEBot",495,2117
15773,"phavour",444,2015
15773,"BetterBot",394,2044
15774,"suffixt",399,1663
15774,"BetterBot",402,1626
15775,"BB-8",429,1500
15775,"HastyBot",522,1635
15776,"STEEBot",387,2175
15776,"Lola",316,1940
15778,"STEEBot",493,2233
15778,"Uzams",495,1817
15779,"HastyBot",342,1649
15779,"BB-8",348,1500
15780,"Munyama",393,1722
15780,"HastyBot",457,2197
15781,"HastyBot",375,2053
15781,"Fabio",518,1500
15783,"HastyBot",426,1664
15783,"BB-8",366,1500
15785,"STEEBot",514,2117
15785,"Trayz",365,2017
15787,"BetterBot",485,1852
15787,"pandorable",371,1636
15788,"HastyBot",464,2026
15788,"sbush",391,1812
15789,"rak1507",345,1934
15789,"STEEBot",306,2053
15790,"BetterBot",432,1919
15790,"patricck",369,2171
15791,"BB-8",370,1500
15791,"HastyBot",409,1640
15794,"HastyBot",373,1640
15794,"BB-8",344,1500
15795,"Mollygardner",370,1514
15795,"STEEBot",413,1874
15796,"SGP",297,1500
15796,"BetterBot",345,2049
15797,"HastyBot",613,2065
15797,"sbush",336,1906
15798,"pisces223",419,1644
15798,"STEEBot",408,1895
15799,"BetterBot",414,1679
15799,"Gtowngrad",349,1386
15800,"BB-8",315,1500
15800,"HastyBot",357,1635
15801,"Juma",375,1628
15801,"BetterBot",414,1989
15803,"HastyBot",429,1640
15803,"BB-8",316,1500
15804,"bynak",391,1878
15804,"STEEBot",292,1848
15805,"HastyBot",451,2210
15805,"Matt_86",353,1943
15806,"BB-8",435,1500
15806,"HastyBot",294,1635
15811,"BB-8",390,1500
15811,"HastyBot",381,1640
15814,"Xerxes",312,1934
15814,"BetterBot",433,1984
15815,"STEEBot",579,2064
15815,"UcheVictor",251,1968
15816,"HastyBot",503,2254
15816,"vannandonly",442,2161
15825,"VOLDERMORTS_NOSE",403,1958
15825,"BetterBot",360,2064
15826,"shaunthesheep",492,2033
15826,"STEEBot",318,2184
15827,"meetsumeet",293,1849
15827,"STEEBot",518,2133
15828,"HastyBot",521,2217
15828,"Esan",393,2063
15831,"Glilac",391,2112
15831,"HastyBot",481,2217
15832,"BetterBot",355,2001
15832,"Patcha2304",232,1701
15833,"sbush",452,1835
15833,"HastyBot",410,2072
15834,"BB-8",409,1500
15834,"HastyBot",364,1640
15835,"STEEBot",374,1837
15835,"dystopianist",373,1646
15836,"Torquayfan2303",399,2066
15836,"BetterBot",346,1950
15837,"HastyBot",366,1649
15837,"BB-8",437,1500
15838,"Olympicnaija",535,1933
15838,"STEEBot",418,2095
15840,"BetterBot",409,1930
15840,"sidnit",355,1622
15841,"Galena",362,1565
15841,"BetterBot",380,1755
15842,"STEEBot",561,2179
15842,"rawich",238,1786
15845,"SirLee",407,2130
15845,"STEEBot",443,2110
15846,"BetterBot",341,2011
15846,"Kathleen3",420,2024
15849,"STEEBot",367,1835
15849,"runnerguy",398,1780
15851,"HastyBot",392,1694
15851,"BB-8",435,1500
15852,"HastyBot",575,1960
15852,"Dutch",449,1380
15853,"Torquayfan2303",430,2062
15853,"BetterBot",374,2052
15854,"STEEBot",504,1891
15854,"mmmmice",505,1819
15855,"Brianm",441,1999
15855,"BetterBot",375,2036
15857,"MarvinK",374,1702
15857,"BetterBot",365,1684
15858,"meetsumeet",423,1872
15858,"STEEBot",465,2084
15859,"HastyBot",517,2192
15859,"Manop",356,1917
15861,"HastyBot",480,2209
15861,"thraoph",380,2112
15862,"BetterBot",463,1868
15862,"Pasindu",200,2289
15864,"ji1222",438,1712
15864,"HastyBot",429,2275
15865,"thisguy",285,1844
15865,"HastyBot",570,2056
15866,"kar2008",460,1762
15866,"STEEBot",479,1846
15867,"HastyBot",447,1972
15867,"chloe",454,1850
15868,"Kovert",384,1698
15868,"BetterBot",398,1755
15869,"thraoph",372,2049
15869,"HastyBot",605,2256
15870,"ooo999999",432,1388
15870,"STEEBot",379,1882
15872,"BB-8",419,1500
15872,"HastyBot",380,1615
15873,"HastyBot",396,2031
15873,"DonkeyYote",337,1801
15875,"BetterBot",385,1687
15875,"ruby43",356,1590
15876,"STEEBot",383,2098
15876,"NimuthuWitharana",441,2121
15877,"kar2008",414,1829
15877,"HastyBot",408,2010
15878,"STEEBot",406,2117
15878,"BeanzCyclones",452,2063
15880,"kar2008",499,1798
15880,"BetterBot",427,1707
15883,"HastyBot",543,2151
15883,"busker221",335,2063
15884,"KoalaJ",493,2148
15884,"STEEBot",359,2147
15887,"Xerxes",394,1882
15887,"BetterBot",438,1897
15888,"TrentonTron",325,1901
15888,"HastyBot",504,1935
15889,"LeChamp21",294,1674
15889,"BetterBot",361,1962
15890,"BetterBot",472,1952
15890,"Kev",276,1687
15892,"cwaniak",442,2105
15892,"HastyBot",451,2218
15893,"BB-8",403,1500
15893,"HastyBot",289,1614
15895,"prsgym02",301,1923
15895,"HastyBot",579,2034
15896,"HastyBot",438,2273
15896,"KongCH",399,2087
15897,"Xerxes",415,1806
15897,"BetterBot",320,2058
15898,"monica101",373,1853
15898,"BetterBot",358,2018
15899,"Gtowngrad",337,1368
15899,"BetterBot",408,1704
15901,"HastyBot",436,2207
15901,"Esan",547,2065
15902,"STEEBot",437,2273
15902,"Hetman",318,1861
15904,"BB-8",307,1500
15904,"HastyBot",414,1615
15905,"burtmunch",376,1481
15905,"BetterBot",433,1657
15906,"STEEBot",505,1901
15906,"royster",340,1707
15907,"HastyBot",349,2291
15907,"Esan",463,2196
15908,"Crookshanks",384,1987
15908,"STEEBot",489,2124
15909,"Goldenlamb",274,2155
15909,"STEEBot",523,2195
15910,"BetterBot",400,1956
15910,"ZeMing",419,1961
15911,"BethMix",375,1544
15911,"STEEBot",346,1788
15912,"BetterBot",375,1692
15912,"randyhersom",414,1864
15913,"STEEBot",328,1934
15913,"saint",455,1955
15914,"markc1945",331,1558
15914,"BetterBot",488,1725
15915,"STEEBot",459,1847
15915,"plunder1",283,1624
15916,"STEEBot",464,1833
15916,"Anita",317,1670
15917,"BB-8",348,1500
15917,"HastyBot",344,1640
15918,"STEEBot",485,2179
15918,"Sopejohn",351,1845
15920,"BetterBot",316,1623
15920,"FuriousTiles",399,1763
15922,"Glilac",462,2082
15922,"BetterBot",240,2027
15923,"STEEBot",316,1871
15923,"dystopianist",449,1794
15924,"BetterBot",357,1735
15924,"stevy",384,1500
15925,"STEEBot",380,2108
15925,"kfraley",474,2117
15926,"BetterBot",503,2007
15926,"Xerxes",308,1929
15927,"HastyBot",443,1640
15927,"BB-8",336,1500
15928,"Logank",102,1453
15928,"BetterBot",253,1993
15929,"BetterBot",375,1669
15929,"scaredy",417,1720
15930,"BB-8",372,1500
15930,"HastyBot",325,1649
15931,"Zynx",381,1860
15931,"BetterBot",393,2009
15932,"STEEBot",482,1947
15932,"FuriousTiles",372,1810
15933,"HastyBot",441,2169
15933,"thraoph",446,2046
15934,"tarkovsky7",389,1946
15934,"HastyBot",467,1935
15935,"Tundhey_S",478,1696
15935,"STEEBot",435,2122
15936,"BetterBot",356,1718
15936,"stevy",334,1500
15937,"BetterBot",380,1933
15937,"Laju",352,1810
15939,"BB-8",363,1500
15939,"HastyBot",327,1614
15940,"BB-8",426,1500
15940,"HastyBot",369,1664
15941,"BetterBot",475,1996
15941,"Pranjal1307",186,1450
15942,"HastyBot",351,1649
15942,"BB-8",374,1500
15943,"Goldenlamb",365,2020
15943,"STEEBot",487,2105
15944,"STEEBot",389,2138
15944,"SirLee",437,2054
15945,"STEEBot",351,1799
15945,"Hercules",393,1865
15946,"Torquayfan2303",383,2065
15946,"BetterBot",439,1976
15947,"BetterBot",395,1701
15947,"sassaba",320,1507
15948,"BetterBot",383,2010
15948,"sufiii",350,1757
15950,"STEEBot",444,2120
15950,"snorkl",372,1993
15951,"STEEBot",366,2047
15951,"snorkl",377,1890
15952,"WELCOME",375,2107
15952,"HastyBot",516,2243
15953,"deathstar",385,1754
15953,"STEEBot",326,1884
15954,"HastyBot",406,1640
15954,"BB-8",298,1500
15955,"STEEBot",400,2170
15955,"ahmadthegreat",363,1956
15956,"STEEBot",345,1861
15956,"bynak",438,1914
15957,"STEEBot",497,1844
15957,"Willeford",373,1836
15958,"STEEBot",409,1753
15958,"spark1",421,1623
15959,"HastyBot",355,1664
15959,"BB-8",438,1500
15960,"Glilac",396,2072
15960,"STEEBot",404,2049
15961,"ruby43",462,1590
15961,"BetterBot",335,1714
15963,"dathanl",389,1603
15963,"BetterBot",422,1675
15965,"BetterBot",400,2012
15965,"Scrabble_Enjoyer27",289,1748
15967,"MarvinK",351,1710
15967,"BetterBot",309,1760
15969,"afeicher",363,1411
15969,"HastyBot",447,1939
15971,"HastyBot",562,1962
15971,"ccm",357,1695
15972,"mwamba",418,1622
15972,"HastyBot",404,2234
15973,"HastyBot",553,2312
15973,"MSHS-21LEEJINYIH",296,1888
15974,"Tazz",305,1696
15974,"STEEBot",426,2054
15975,"HastyBot",412,2282
15975,"mytbear",451,2092
15976,"STEEBot",370,2154
15976,"Rexington",545,2011
15977,"HastyBot",618,2265
15977,"MasterBot",222,1710
15978,"hasali.R",294,1921
15978,"HastyBot",555,2225
15979,"STEEBot",400,2137
15979,"meetsumeet",430,1879
15980,"BetterBot",403,1935
15980,"Zynx",369,1907
15985,"BetterBot",332,2004
15985,"daylight",462,1895
15986,"GNIK",412,2120
15986,"BetterBot",328,1927
15987,"HastyBot",351,1614
15987,"BB-8",323,1500
15988,"NatthanonL",382,1996
15988,"STEEBot",447,2050
15989,"orlyns",333,1989
15989,"STEEBot",345,2127
15990,"BB-8",447,1500
15990,"HastyBot",328,1640
15992,"saracen256",304,1847
15992,"HastyBot",534,2346
15993,"MYJTehx",296,1872
15993,"BetterBot",453,1980
15995,"busker221",419,2058
15995,"HastyBot",507,2189
15996,"GrubbTime",409,1916
15996,"HastyBot",482,2232
15997,"BB-8",484,1500
15997,"HastyBot",329,1635
15998,"STEEBot",454,1839
15998,"BethMix",389,1575
15999,"STEEBot",466,2139
15999,"Uzams",370,1778
16000,"Goldenlamb",446,1953
16000,"STEEBot",437,2162
16002,"BetterBot",385,1722
16002,"Bingobabe",320,1512
16003,"BetterBot",355,1697
16003,"Venater",328,1442
16005,"HastyBot",717,2201
16005,"samsiah06",135,1337
16006,"HastyBot",644,2218
16006,"Sirjan1",297,1292
16008,"HastyBot",464,2241
16008,"supriya",404,1974
16009,"STEEBot",489,2109
16009,"BeanzCyclones",353,2032
16010,"HastyBot",389,2046
16010,"TrentonTron",457,2026
16012,"kar2008",510,1762
16012,"BetterBot",311,1672
16013,"Yracivc",495,2152
16013,"STEEBot",354,2086
16014,"BetterBot",473,1797
16014,"pandorable",348,1605
16015,"ruby43",386,1552
16015,"BetterBot",414,1698
16017,"STEEBot",374,1790
16017,"Leo",404,1731
16018,"STEEBot",367,2047
16018,"HivinD",500,2119
16021,"kar2008",429,1805
16021,"BetterBot",410,1729
16023,"BB-8",465,1500
16023,"HastyBot",426,1615
16024,"STEEBot",438,2161
16024,"Arindam",159,1833
16025,"HastyBot",368,1640
16025,"BB-8",411,1500
16027,"enigmatic",417,2009
16027,"BetterBot",366,1956
16029,"Kovert",277,1757
16029,"BetterBot",312,1695
16030,"pandorable",307,1551
16030,"BetterBot",353,1861
16033,"HastyBot",445,1640
16033,"BB-8",305,1500
16034,"Mvoi",319,1693
16034,"STEEBot",616,2164
16035,"BetterBot",469,1664
16035,"evatt",343,1500
16036,"BetterBot",411,1964
16036,"Shahjahan",348,1621
16037,"verajoan",393,1852
16037,"STEEBot",372,2112
16038,"HastyBot",483,2193
16038,"Inandoutworker",455,1530
16040,"Trayz",240,2017
16040,"STEEBot",559,2152
16043,"STEEBot",391,2157
16043,"breacher",372,1715
16045,"NdiranguKaranjq",247,1243
16045,"BetterBot",422,1953
16046,"KongCH",341,2119
16046,"HastyBot",398,2347
16048,"HastyBot",568,2006
16048,"sarainvt",375,1610
16050,"STEEBot",436,1891
16050,"stevy",329,1500
16051,"kfraley",365,2143
16051,"STEEBot",519,2064
16053,"Bingobabe",440,1626
16053,"BetterBot",323,1647
16054,"HastyBot",489,2225
16054,"ji1222",437,1712
16055,"HastyBot",422,1615
16055,"BB-8",399,1500
16056,"HastyBot",404,1614
16056,"BB-8",356,1500
16057,"proton2020",427,1979
16057,"STEEBot",427,2146
16058,"vtr14AA",311,1689
16058,"STEEBot",400,1910
16059,"JohnMilton13",397,1821
16059,"BetterBot",471,1630
16060,"BetterBot",425,1797
16060,"pandorable",425,1580
16061,"kar2008",370,1707
16061,"BetterBot",501,1665
16062,"HastyBot",484,1990
16062,"liberop",342,1671
16063,"BetterBot",318,1926
16063,"djMikSlay",395,1998
16065,"BetterBot",426,1982
16065,"LeChamp21",357,1673
16066,"ooo999999",207,1388
16066,"STEEBot",390,1812
16068,"BetterBot",354,1872
16068,"pandorable",453,1673
16069,"STEEBot",390,2106
16069,"SirLee",407,2096
16070,"gameatiruth",435,2079
16070,"HastyBot",533,2202
16071,"BB-8",329,1500
16071,"HastyBot",409,1635
16073,"STEEBot",442,1862
16073,"jaundiced",387,1592
16074,"Xerxes",425,1782
16074,"BetterBot",494,2037
16075,"MYJTehx",298,1877
16075,"BetterBot",414,2077
16076,"BetterBot",282,1682
16076,"frs",442,1750
16077,"STEEBot",455,2146
16077,"shaunthesheep",425,1917
16078,"BetterBot",494,1743
16078,"Galena",378,1528
16079,"Zynx",332,1935
16079,"BetterBot",465,1961
16081,"snorkl",326,1895
16081,"STEEBot",409,2121
16083,"STEEBot",379,2107
16083,"Aghalya",462,1915
16085,"bbharath",400,1876
16085,"STEEBot",492,2112
16087,"Bright",415,1787
16087,"HastyBot",490,2217
16088,"JustJester",294,1500
16088,"BetterBot",491,1670
16089,"ruby43",306,1599
16089,"BetterBot",397,1746
16090,"TrentonTron",471,1909
16090,"HastyBot",460,1987
16091,"joelimus",350,1955
16091,"HastyBot",560,2297
16092,"BetterBot",373,1942
16092,"Kathleen3",341,2017
16093,"vannandonly",370,2125
16093,"HastyBot",599,2255
16094,"HastyBot",382,1649
16094,"BB-8",449,1500
16095,"saint",409,1886
16095,"STEEBot",465,1816
16097,"bbharath",405,1925
16097,"STEEBot",447,2098
16098,"STEEBot",518,2132
16098,"Lola",395,2090
16099,"ruby43",296,1599
16099,"BetterBot",480,1595
16100,"Kev",353,1691
16100,"BetterBot",477,1893
16101,"STEEBot",405,2098
16101,"ChrisOB",364,2037
16104,"HastyBot",417,2065
16104,"tarkovsky7",454,1822
16105,"BB-8",352,1500
16105,"HastyBot",421,1635
16106,"thraoph",346,2059
16106,"HastyBot",459,2259
16108,"qamardeen",434,2052
16108,"HastyBot",461,2235
16109,"TrentonTron",495,1960
16109,"HastyBot",421,2037
16110,"pandorable",276,1588
16110,"BetterBot",423,1824
16111,"HastyBot",455,1933
16111,"HappyWanderer",482,1905
16112,"BetterBot",425,1935
16112,"pandorable",259,1664
16113,"STEEBot",456,1803
16113,"talulah",341,1576
16116,"BetterBot",381,1715
16116,"LadyFringe",355,1671
16117,"Kathleen3",323,2019
16117,"BetterBot",442,1990
16118,"STEEBot",360,1911
16118,"talulah",374,1579
16119,"PREXY8ADER",498,1850
16119,"STEEBot",377,2117
16120,"HastyBot",579,2156
16120,"busker221",421,2044
16121,"HastyBot",286,1640
16121,"BB-8",401,1500
16122,"BB-8",397,1500
16122,"HastyBot",339,1664
16123,"Hercules",368,1841
16123,"STEEBot",394,1873
16126,"STEEBot",421,2109
16126,"Mimix",448,1843
16128,"Crookshanks",386,1980
16128,"BetterBot",401,1951
16129,"BB-8",358,1500
16129,"HastyBot",396,1640
16130,"HastyBot",436,2042
16130,"sungoer",383,1842
16131,"STEEBot",453,2241
16131,"Goldenlamb",364,2118
16133,"HastyBot",457,1664
16133,"BB-8",374,1500
16135,"BetterBot",386,1987
16135,"Kathleen3",357,1980
16137,"katrushka",429,1542
16137,"BetterBot",302,1716
16139,"STEEBot",468,1862
16139,"jrd",360,1704
16143,"pandorable",343,1682
16143,"BetterBot",439,1863
16145,"STEEBot",466,2149
16145,"Shahjahan",276,1637
16147,"MankDemes",322,1500
16147,"BetterBot",419,1977
16149,"HastyBot",523,2022
16149,"thisguy",399,1911
16150,"thisguy",380,1904
16150,"HastyBot",377,2029
16151,"Matt_86",390,1943
16151,"HastyBot",434,2236
16152,"WELCOME",409,2030
16152,"HastyBot",436,2281
16153,"BetterBot",417,1653
16153,"Bingobabe",344,1544
16154,"BetterBot",366,1686
16154,"Goldenwick",312,1326
16156,"Aleesa_Amarachukwu",376,1813
16156,"BetterBot",561,2022
16157,"A_layered_OG",504,1965
16157,"HastyBot",536,2193
16158,"BetterBot",410,1989
16158,"Kathleen3",339,2009
16159,"BB-8",424,1500
16159,"HastyBot",275,1640
16160,"STEEBot",343,2095
16160,"rak1507",468,1922
16161,"BB-8",415,1500
16161,"HastyBot",274,1614
16162,"pandorable",323,1619
16162,"BetterBot",390,1868
16164,"BetterBot",316,1731
16164,"stevy",416,1500
16166,"NurdiniDelisha",265,1983
16166,"BetterBot",403,1987
16168,"STEEBot",499,2127
16168,"snorkl",350,1942
16169,"HivinD",438,2029
16169,"STEEBot",500,2096
16170,"gameatiruth",361,2078
16170,"HastyBot",539,2222
16173,"STEEBot",544,2210
16173,"Goldenlamb",341,2109
16174,"BetterBot",465,1693
16174,"stevy",398,1500
16177,"Goldenlamb",413,2035
16177,"STEEBot",495,2129
16178,"BB-8",411,1500
16178,"HastyBot",410,1640
16180,"Anita",329,1579
16180,"STEEBot",426,1803
16183,"BB-8",460,1500
16183,"HastyBot",369,1615
16184,"Firebird",305,1427
16184,"BetterBot",398,1683
16185,"STEEBot",395,1764
16185,"talulah",405,1579
16187,"BB-8",374,1500
16187,"HastyBot",381,1614
16188,"HastyBot",375,1640
16188,"BB-8",423,1500
16189,"BetterBot",493,1669
16189,"cabreeze",331,1498
16190,"Goldenlamb",430,2051
16190,"STEEBot",457,2120
16192,"HastyBot",301,1664
16192,"BB-8",408,1500
16193,"BetterBot",499,1674
16193,"hickoryhoosier",317,1531
16194,"talulah",394,1579
16194,"STEEBot",371,1861
16195,"Xerxes",434,1795
16195,"BetterBot",389,2009
16196,"noahslat",323,1834
16196,"HastyBot",429,2239
16197,"BetterBot",376,1979
16197,"Keenslee",358,1882
16199,"BetterBot",360,1980
16199,"Matt_86",310,1875
16202,"HastyBot",471,2204
16202,"inshal",358,1813
16204,"Anita",314,1581
16204,"STEEBot",366,1877
16205,"NurdiniDelisha",176,2013
16205,"BetterBot",403,2023
16206,"Goldenlamb",451,2112
16206,"STEEBot",386,2081
16207,"STEEBot",455,2129
16207,"cudbear",429,2065
16208,"BetterBot",317,2071
16208,"Modupe",361,1832
16209,"stevy",334,1500
16209,"BetterBot",437,1700
16210,"BetterBot",428,1942
16210,"MYJTehx",309,1892
16212,"STEEBot",486,2089
16212,"Goldenlamb",382,1988
16213,"STEEBot",442,2110
16213,"Goldenlamb",405,2066
16214,"Xerxes",286,1852
16214,"BetterBot",423,1985
16215,"STEEBot",431,2100
16215,"YLT",321,1879
16216,"BetterBot",327,1983
16216,"xinjiechin",278,1612
16217,"markc1945",339,1534
16217,"BetterBot",422,1626
16219,"STEEBot",501,1858
16219,"deathstar",313,1754
16220,"BB-8",364,1500
16220,"HastyBot",310,1664
16222,"BetterBot",388,1696
16222,"Kovert",328,1757
16225,"BetterBot",344,1978
16225,"The_Master",335,1890
16228,"BetterBot",412,1989
16228,"BeautifulWaste",363,1806
16229,"pisces223",319,1656
16229,"STEEBot",406,1899
16231,"HastyBot",504,2261
16231,"supriya",336,1939
16232,"BetterBot",453,2026
16232,"NurdiniDelisha",318,1999
16233,"STEEBot",395,1863
16233,"Leo",333,1734
16236,"BetterBot",366,1972
16236,"MarcRoddis",251,2018
16237,"BetterBot",414,1878
16237,"pandorable",351,1644
16238,"BB-8",289,1500
16238,"HastyBot",433,1640
16241,"Kabashibi",381,1752
16241,"STEEBot",550,2141
16243,"STEEBot",403,2138
16243,"Lola",448,1991
16244,"STEEBot",418,2130
16244,"Idante",393,1944
16245,"STEEBot",373,1834
16245,"Anita",416,1573
16246,"tarkovsky7",430,1880
16246,"HastyBot",511,1947
16247,"BB-8",323,1500
16247,"HastyBot",424,1649
16248,"STEEBot",392,2023
16248,"Yracivc",447,2155
16249,"STEEBot",513,2106
16249,"Omoyedivine",445,2031
16250,"davidavid",361,1841
16250,"BetterBot",435,2033
16252,"BeautifulWaste",302,1743
16252,"BetterBot",378,2008
16253,"STEEBot",390,2153
16253,"Lola",469,1884
16255,"naushika",317,1500
16255,"BetterBot",412,1957
16256,"kfraley",335,1811
16256,"STEEBot",454,1855
16257,"Tazz",287,1662
16257,"STEEBot",408,2118
16258,"ji1222",333,1712
16258,"HastyBot",610,2231
16259,"TrentonTron",385,1985
16259,"HastyBot",376,1941
16260,"HastyBot",355,1649
16260,"BB-8",317,1500
16262,"HastyBot",504,2023
16262,"Vishy56789",344,1719
16263,"HastyBot",330,1640
16263,"BB-8",439,1500
16264,"BetterBot",397,1997
16264,"Cromwell8",309,1922
16265,"HivinD",426,2141
16265,"STEEBot",341,2114
16267,"HastyBot",386,2038
16267,"tarkovsky7",402,1922
16269,"vtr14AA",376,1717
16269,"STEEBot",424,1842
16270,"BB-8",403,1500
16270,"HastyBot",415,1640
16271,"BetterBot",400,1933
16271,"MarieDee",385,2004
16273,"BetterBot",401,1667
16273,"TheGidfather",409,1554
16274,"BetterBot",382,2036
16274,"AASM16",344,1936
16275,"STEEBot",353,2188
16275,"Sopejohn",409,1845
16276,"Stanley",364,2083
16276,"HastyBot",517,2203
16277,"suffixt",248,1249
16277,"BetterBot",396,1729
16279,"BetterBot",287,1993
16279,"Kathleen3",431,1934
16280,"saracen256",407,1873
16280,"HastyBot",446,2197
16283,"HastyBot",466,2212
16283,"GrubbTime",387,1905
16285,"HastyBot",472,1664
16285,"BB-8",315,1500
16286,"BetterBot",329,1934
16286,"HAYDEN",252,1395
16287,"ooo999999",338,1388
16287,"STEEBot",374,1842
16288,"BetterBot",313,1846
16288,"pandorable",404,1566
16289,"BetterBot",447,2017
16289,"Y4NSH3Ng",281,1470
16291,"STEEBot",471,1873
16291,"deathstar",386,1603
16294,"Nixaplayswords",567,2089
16294,"BetterBot",390,1953
16295,"vtr14AA",397,1723
16295,"STEEBot",431,1804
16297,"BetterBot",437,2054
16297,"nilina",251,1713
16299,"chloe",356,1831
16299,"HastyBot",457,1969
16300,"thraoph",423,2118
16300,"HastyBot",409,2210
16302,"BB-8",399,1500
16302,"HastyBot",355,1664
16305,"Toronto2",398,1440
16305,"BetterBot",416,1713
16306,"HastyBot",481,1999
16306,"ccm",349,1682
16308,"BetterBot",338,1925
16308,"pandorable",415,1597
16309,"pandorable",262,1665
16309,"BetterBot",537,1888
16310,"BetterBot",427,1934
16310,"pandorable",289,1607
16312,"BetterBot",301,2026
16312,"ChsrQat",443,2090
16313,"STEEBot",481,2125
16313,"verajoan",326,1882
16314,"BetterBot",327,1922
16314,"PVMG",332,1915
16315,"bnjy",514,2167
16315,"HastyBot",374,2377
16316,"BetterBot",434,2025
16316,"MarieDee",361,2083
16317,"STEEBot",387,1866
16317,"saint",448,1980
16319,"BetterBot",318,1998
16319,"tramper",439,2267
16320,"STEEBot",477,2126
16320,"Tundhey_S",382,2036
16321,"BB-8",363,1500
16321,"HastyBot",392,1615
16322,"Zynx",341,1915
16322,"BetterBot",442,1963
16323,"STEEBot",437,1800
16323,"pisces223",420,1674
16324,"BetterBot",405,1680
16324,"katrushka",312,1589
